-0,493141583980569;0,666661812505967;0,6900041931181;-0,569190118678074;0,674751970069692;0,12601403434728;-0,137401859563143;-0,19943415547689;-1;0,750061843423729;-0,365181375561827;0,612938668741121;-0,490763676194866;-0,194630302524747;-0,563174703137572;0,492485252911799
-0,826834446694135;0,217480748575006;1;-0,756007892750814;0,485857554912439;-0,827982150930266;0,596505470502676;0,273460341071822;-0,672475166452751;-0,287596316640524;0,187969801196251;-0,643242219951728;0,251607991303105;0,477148997345838;0,46962230385393;0,0544849846591521
-0,942023012948241;0,618381701428945;-0,850707921658096;-0,287673440547204;0,652031781000172;-0,422103267093448;0,920511906843148;-0,0171939128419284;-0,739285539687833;0,964777962665544;-0,347904979472682;0,209688536759179;0,881970453500338;-0,0527372423902867;0,412266974442393;-1
0,797733891202436;-0,386610239986543;0,305358647422257;0,656361117547359;0,102687366475746;-0,195857808539682;-0,386385022761321;-0,488411768470976;-0,607356454099644;-0,322930017914654;-0,683597334925908;0,120894640582297;1;-0,319240325983454;0,655511647945221;-0,248158338493135
-0,705769346918755;0,387006631231673;0,42918750264839;-0,0985281532621008;-0,370300620353346;0,587553428637231;-1;0,523047877369311;0,259230496843371;-0,0822229048248844;-0,911315898476558;0,440725290489224;0,460615748886407;-0,598306295184879;0,336685698221822;0,342390544693093
0,431800765084162;0,179792873438659;-0,369284274814592;-0,173772595454364;-0,819505095500663;0,963896246795264;-1;0,443379829123458;0,097151269114637;0,911718561753839;-0,579453786990523;0,0520579582093115;-0,624607321463006;-0,228339186513232;-0,099277693155133;0,814442450372182
-0,513825893292451;-0,712781604570053;-0,029835554579089;-0,599240217475495;0,397967096831157;-0,496936641341921;0,413225843541656;1;-0,43317511307251;0,546701621525911;-0,666519393046725;0,975410002220857;-0,325280922846593;-0,098969214635706;-0,228257462310006;0,771517453050969
-0,00463716777069141;-0,446278189583686;0,611128912141465;-0,212013749860549;0,840313231285692;-0,291947864365654;-0,768832104315405;-0,556208453668948;0,505762023200865;-0,812079746290002;1;-0,101106039448325;0,349416476649865;-0,0472155940701978;0,314243841061873;-0,380545574966301
-0,903268104522228;-0,659863020252335;0,401160426014556;0,642171103759997;0,704536054762717;0,373565923350467;-0,711723634655977;0,183759611825674;1;-0,143889270325447;-0,439024850308095;-0,0586419588564751;0,855322412268933;-0,692887986881331;0,00637165025972369;-0,55758835644018
0,330616790103462;-0,0489724680379442;-0,698990769734039;1;0,397394977556004;-0,642535683739118;-0,806794204742579;0,665294376708783;0,886871587183648;-0,490335954829361;-0,125839604848118;0,166006341255806;-0,459936385858379;-0,447224240100163;-0,255570068403311;0,53001530748531
-0,642418000569254;0,731568005606769;1;-0,656193195429071;0,56511954879296;0,185167401960719;-0,818487613859526;0,785955274245073;-0,58746479033106;-0,465665507827251;-0,034477325122738;0,0788874692564994;-0,710714160775288;0,484442984434008;-0,219925202017994;0,304205111636153
0,0603767926876646;0,347298864371489;0,452459157126186;-0,838606195693759;-0,486609229681636;0,0971504332960683;0,0834416292168329;0,749811548054829;-1;0,620364052100291;0,620036700338923;0,101004521025383;-0,684929130063536;0,00589487559492721;-0,497011578009347;0,369317559635684
